screen_share_duration,banking_app_opened,new_beneficiary,transaction_amount,app_switch_count,session_duration,time_between_events,known_assistant,first_time_assistance,transaction_velocity,navigation_back_count,authentication_event,assistance_history,label,label_name
199.6,1,1,51228.13,7,209.9,1.39,0,1,1.64,4,1,0,2,COACHED_SCAM
0.0,0,0,183850.49,0,146.0,2.39,0,0,0.44,0,1,0,0,LEGITIMATE
278.0,1,1,12539.11,11,359.7,2.11,0,1,4.07,8,1,0,2,COACHED_SCAM
370.1,0,0,3853.62,2,457.1,2.73,0,1,0.37,4,1,0,1,SUSPICIOUS
0.0,1,0,1754.13,1,377.5,5.24,0,0,0.08,4,1,0,0,LEGITIMATE
414.7,1,1,66894.07,12,459.7,2.65,0,1,2.44,5,1,0,2,COACHED_SCAM
0.0,1,0,13838.82,3,118.5,4.3,0,0,0.07,0,1,0,0,LEGITIMATE
446.0,1,0,4149.43,2,478.4,4.12,1,1,0.22,1,1,0,1,SUSPICIOUS
484.9,1,1,39386.74,12,513.5,1.44,0,1,3.99,6,1,0,2,COACHED_SCAM
0.0,1,0,3213.78,1,93.0,4.41,0,0,0.07,2,1,0,0,LEGITIMATE
265.8,1,0,15854.52,3,366.1,4.38,1,0,0.36,2,1,6,0,LEGITIMATE
309.0,1,1,159664.25,9,398.3,2.91,0,1,1.72,10,1,0,2,COACHED_SCAM
519.1,1,1,2501.97,8,613.3,1.62,0,1,1.58,10,1,0,1,SUSPICIOUS
124.2,1,0,104191.48,4,213.8,2.99,1,0,0.16,0,1,1,0,LEGITIMATE
412.2,1,0,4504.8,3,508.4,3.31,0,1,0.64,2,0,0,1,SUSPICIOUS
0.0,1,0,2471.39,0,74.7,4.55,0,0,0.2,0,1,0,0,LEGITIMATE
0.0,1,1,9232.38,4,295.6,1.92,1,0,1.88,5,1,1,1,SUSPICIOUS
0.0,1,0,1021.49,0,214.8,4.02,0,0,0.29,0,1,0,0,LEGITIMATE
122.8,1,0,13874.42,6,227.8,2.1,0,1,1.28,3,1,0,1,SUSPICIOUS
453.9,1,1,254716.18,9,465.8,1.72,0,1,1.8,9,1,0,2,COACHED_SCAM
0.0,1,0,2484.49,2,119.1,4.77,0,0,0.47,0,0,0,0,LEGITIMATE
0.0,1,0,14752.03,1,320.4,4.44,0,0,0.54,0,1,0,0,LEGITIMATE
0.0,1,0,3444.49,0,193.9,5.56,0,0,0.23,0,1,0,0,LEGITIMATE
0.0,1,1,143033.63,1,132.2,2.32,0,0,0.25,2,1,1,0,LEGITIMATE
225.3,1,1,34106.45,3,426.6,4.1,0,1,1.8,6,0,0,1,SUSPICIOUS
364.0,1,1,5453.72,14,439.8,1.53,0,1,4.25,9,1,0,2,COACHED_SCAM
344.8,1,1,44555.82,13,415.6,0.69,0,1,1.85,4,1,0,2,COACHED_SCAM
378.2,0,0,44871.49,10,411.5,1.88,0,1,1.63,4,1,0,2,COACHED_SCAM
0.0,1,1,3029.42,4,184.8,4.66,0,0,0.34,2,1,0,0,LEGITIMATE
0.0,1,0,1623.03,1,192.6,4.56,0,0,0.07,0,1,0,0,LEGITIMATE
0.0,1,1,15871.41,7,566.5,3.45,0,0,1.57,3,1,1,1,SUSPICIOUS
0.0,1,0,2572.07,0,99.5,5.74,0,0,0.09,1,1,0,0,LEGITIMATE
0.0,1,0,1091.82,2,122.4,1.6,0,0,0.82,0,1,0,0,LEGITIMATE
0.0,1,0,598.05,3,140.8,3.09,0,0,0.08,4,1,0,0,LEGITIMATE
592.6,1,1,52529.83,14,644.2,1.66,0,1,1.71,8,1,0,2,COACHED_SCAM
196.9,1,1,8482.33,1,327.6,4.13,1,0,0.62,0,1,7,0,LEGITIMATE
40.5,1,1,26773.84,4,133.0,3.87,0,1,1.72,3,1,0,1,SUSPICIOUS
433.8,1,1,17111.0,0,686.8,4.52,1,0,0.48,1,1,6,0,LEGITIMATE
295.1,1,0,43302.35,1,325.7,2.65,1,0,0.24,1,1,3,0,LEGITIMATE
226.5,1,1,180462.96,15,250.3,3.24,0,1,3.55,9,1,0,2,COACHED_SCAM
493.5,1,0,472461.14,22,665.3,1.46,0,1,4.19,8,1,0,2,COACHED_SCAM
144.4,1,1,175624.59,2,231.6,6.23,1,0,0.63,0,1,10,0,LEGITIMATE
248.0,1,1,53004.97,4,273.1,3.51,1,1,0.76,1,1,0,0,LEGITIMATE
0.0,1,1,1722.06,3,60.3,2.9,0,0,0.17,1,1,0,0,LEGITIMATE
350.9,1,1,400304.8,8,432.5,1.49,0,1,1.49,9,1,0,2,COACHED_SCAM
0.0,1,1,5280.05,2,454.5,4.03,0,0,0.12,1,0,0,0,LEGITIMATE
0.0,1,0,568.09,1,191.5,3.12,0,0,0.79,0,1,0,0,LEGITIMATE
447.3,1,1,304270.53,11,568.4,2.15,0,1,1.61,10,1,0,2,COACHED_SCAM
0.0,1,0,5219.16,5,482.4,5.36,0,0,0.13,3,1,0,0,LEGITIMATE
0.0,1,1,8276.82,0,253.7,2.79,0,0,0.12,0,1,0,0,LEGITIMATE
0.0,1,0,3017.69,1,69.3,2.74,0,0,0.35,0,1,0,0,LEGITIMATE
286.9,1,1,243883.23,10,325.2,2.38,0,1,2.0,12,1,0,2,COACHED_SCAM
286.5,1,0,23240.58,3,327.5,4.6,1,0,0.51,3,1,7,0,LEGITIMATE
0.0,1,0,20139.37,2,324.1,3.36,0,1,1.84,5,1,0,1,SUSPICIOUS
0.0,1,1,2689.58,0,380.9,3.54,0,0,0.48,0,1,0,0,LEGITIMATE
0.0,1,0,2302.29,0,249.1,4.06,0,0,0.62,1,1,0,0,LEGITIMATE
0.0,1,0,4064.87,1,101.9,3.38,0,0,0.06,0,1,2,0,LEGITIMATE
0.0,1,1,22481.85,4,282.5,1.51,0,1,1.79,4,0,1,0,LEGITIMATE
418.7,1,1,190045.26,17,595.5,1.27,1,0,2.72,8,1,1,2,COACHED_SCAM
612.3,1,1,420774.67,13,707.4,1.79,0,1,3.41,6,1,0,2,COACHED_SCAM
61.3,1,1,1558.48,6,165.8,3.25,0,1,0.68,8,1,0,1,SUSPICIOUS
412.4,1,0,122547.55,16,577.3,1.29,0,1,2.55,12,1,0,2,COACHED_SCAM
238.7,1,1,151870.63,20,314.9,1.94,0,1,1.49,11,1,0,2,COACHED_SCAM
0.0,1,0,2607.18,2,222.8,3.28,0,0,0.08,0,1,0,0,LEGITIMATE
184.5,1,0,179309.23,2,203.1,2.63,1,1,0.6,1,1,0,0,LEGITIMATE
0.0,1,0,430.31,1,140.2,3.33,0,0,0.21,1,1,0,0,LEGITIMATE
299.2,1,0,14657.21,2,400.7,4.21,1,0,0.74,2,1,7,0,LEGITIMATE
390.8,1,0,15869.96,2,420.5,3.76,1,1,0.6,4,1,0,0,LEGITIMATE
411.1,1,0,20386.72,2,517.8,3.44,1,1,0.62,3,0,0,0,LEGITIMATE
0.0,1,0,2114.14,0,130.9,6.51,0,0,0.28,1,1,0,0,LEGITIMATE
245.3,1,0,15652.51,3,368.6,3.96,1,1,0.4,2,1,0,0,LEGITIMATE
0.0,1,0,14020.13,3,167.1,4.36,0,0,0.41,1,1,0,0,LEGITIMATE
0.0,1,0,384.19,3,202.5,4.74,0,0,0.18,1,1,1,0,LEGITIMATE
0.0,1,0,2406.83,1,171.3,2.98,0,0,0.09,0,1,0,0,LEGITIMATE
0.0,1,1,3042.09,1,188.3,4.85,0,0,0.09,2,1,0,0,LEGITIMATE
0.0,1,0,2094.61,1,270.9,5.08,0,0,0.08,3,1,0,0,LEGITIMATE
0.0,1,1,54123.02,3,303.5,1.23,0,0,2.74,0,1,0,1,SUSPICIOUS
0.0,1,0,3225.26,0,120.6,4.24,0,0,0.32,1,1,0,0,LEGITIMATE
0.0,1,0,4375.52,2,451.5,4.89,0,0,0.14,3,1,0,0,LEGITIMATE
0.0,1,0,2582.59,3,159.1,2.64,0,0,0.24,1,1,0,0,LEGITIMATE
303.3,1,1,10768.55,9,456.8,1.48,0,1,2.69,16,1,0,2,COACHED_SCAM
686.0,1,1,417564.57,10,904.4,1.38,0,1,3.87,9,1,0,2,COACHED_SCAM
383.2,1,1,158483.2,18,393.1,1.56,0,1,4.28,8,1,0,2,COACHED_SCAM
370.9,1,1,174600.3,8,481.9,2.13,0,1,1.86,8,1,0,2,COACHED_SCAM
306.2,0,1,442216.91,17,324.3,3.6,0,1,3.5,8,1,0,2,COACHED_SCAM
78.8,1,1,19269.68,7,163.4,3.5,0,0,1.35,7,1,1,1,SUSPICIOUS
298.0,1,0,3683.76,4,506.8,4.28,1,1,0.32,3,1,0,0,LEGITIMATE
0.0,1,1,1603.87,2,367.0,2.41,0,0,0.26,0,0,1,0,LEGITIMATE
334.0,1,0,15653.95,2,360.3,3.46,1,0,0.19,2,1,6,0,LEGITIMATE
104.1,1,1,12494.73,2,170.6,3.4,0,1,1.17,3,1,0,1,SUSPICIOUS
390.2,1,1,340431.98,12,466.3,2.9,1,0,4.01,8,1,1,2,COACHED_SCAM
193.1,1,1,444663.24,14,221.3,1.61,0,1,2.17,4,1,0,2,COACHED_SCAM
182.5,1,0,11939.86,3,356.5,6.38,1,0,0.28,2,1,12,0,LEGITIMATE
189.7,1,1,253212.28,14,211.9,2.17,0,1,3.1,6,1,0,2,COACHED_SCAM
0.0,1,0,56995.73,2,213.2,4.4,0,0,0.45,1,1,0,0,LEGITIMATE
0.0,1,0,41345.54,2,189.5,2.14,0,1,0.88,2,1,0,1,SUSPICIOUS
330.2,1,0,2628.51,4,425.7,4.32,0,1,0.41,2,1,0,1,SUSPICIOUS
291.9,1,1,474620.95,16,309.3,2.22,0,1,3.71,12,1,0,2,COACHED_SCAM
0.0,1,0,1890.14,0,499.1,1.97,0,0,0.46,0,1,0,0,LEGITIMATE
0.0,1,0,13384.94,1,173.3,2.64,0,0,0.1,2,1,0,0,LEGITIMATE
0.0,1,1,2180.54,2,143.5,2.73,0,0,0.67,1,1,0,0,LEGITIMATE
181.0,1,0,17476.22,3,347.8,3.51,1,0,0.34,1,1,3,0,LEGITIMATE
0.0,1,1,1576.91,2,471.8,4.68,0,0,0.3,1,1,0,0,LEGITIMATE
289.4,1,1,255359.78,12,414.6,1.88,0,1,3.26,4,1,0,2,COACHED_SCAM
163.6,1,1,30142.64,3,332.7,4.28,0,1,1.74,2,0,0,1,SUSPICIOUS
0.0,1,0,1743.03,0,158.6,2.27,0,0,0.18,1,1,0,0,LEGITIMATE
275.8,1,0,19575.99,3,362.1,3.34,1,0,0.73,2,1,11,0,LEGITIMATE
0.0,1,0,3491.95,1,90.9,3.98,0,0,0.22,1,1,0,0,LEGITIMATE
0.0,1,1,5357.56,1,589.4,3.27,1,0,1.54,3,1,1,1,SUSPICIOUS
0.0,1,0,2824.88,0,285.4,5.77,0,0,0.18,0,1,0,0,LEGITIMATE
0.0,1,0,760.97,2,197.0,3.67,0,0,0.36,0,1,1,0,LEGITIMATE
193.7,1,1,95173.6,14,217.9,2.16,0,1,3.41,10,1,0,2,COACHED_SCAM
0.0,1,0,14264.24,4,419.5,6.38,0,0,0.09,4,1,0,0,LEGITIMATE
84.3,1,0,16398.7,0,191.1,4.02,0,1,1.51,3,1,0,1,SUSPICIOUS
0.0,1,0,1684.92,1,179.4,4.63,0,0,0.52,0,1,0,0,LEGITIMATE
0.0,0,1,17244.42,2,128.4,3.82,0,0,0.12,1,1,0,0,LEGITIMATE
367.4,1,1,858.6,11,403.3,2.9,0,1,3.01,4,1,0,2,COACHED_SCAM
0.0,1,0,2416.84,0,166.6,4.16,0,0,0.19,1,1,0,0,LEGITIMATE
0.0,1,0,783.83,1,296.2,4.38,0,0,0.1,1,1,0,0,LEGITIMATE
0.0,1,0,1127.41,1,149.8,2.3,0,0,0.61,1,1,0,0,LEGITIMATE
0.0,1,0,3429.66,1,226.3,4.03,0,0,0.18,0,1,2,0,LEGITIMATE
350.7,1,1,403570.2,14,483.5,2.26,0,1,1.97,8,1,0,2,COACHED_SCAM
0.0,1,0,1189.03,0,268.3,5.01,0,0,0.14,1,1,0,0,LEGITIMATE
287.6,0,1,455623.93,13,417.3,1.43,0,1,2.99,8,1,0,2,COACHED_SCAM
178.6,1,1,844.48,11,265.5,1.83,0,1,1.76,11,1,0,2,COACHED_SCAM
389.8,1,1,296451.06,16,429.3,1.5,0,1,3.3,9,1,0,2,COACHED_SCAM
0.0,1,0,927.55,0,264.2,4.0,0,0,0.43,0,1,0,0,LEGITIMATE
284.1,1,0,81469.87,2,360.4,2.93,1,0,0.26,2,0,1,0,LEGITIMATE
124.5,1,0,7798.87,9,243.1,3.19,0,0,1.65,4,1,0,1,SUSPICIOUS
0.0,1,0,200.92,1,69.1,5.52,0,0,0.24,1,1,0,0,LEGITIMATE
0.0,1,1,28717.04,6,355.9,3.02,0,1,1.75,7,1,1,1,SUSPICIOUS
0.0,1,0,2046.91,0,84.0,3.72,0,0,0.14,0,1,0,0,LEGITIMATE
0.0,1,1,38148.22,8,111.9,1.52,0,0,1.78,8,1,0,1,SUSPICIOUS
83.3,1,1,19376.94,2,138.3,4.42,0,1,0.62,2,1,0,1,SUSPICIOUS
0.0,1,0,1651.81,0,133.0,4.1,0,0,0.37,1,0,0,0,LEGITIMATE
327.5,1,1,229678.87,6,490.5,1.83,0,1,3.93,6,1,0,2,COACHED_SCAM
0.0,1,0,2787.55,0,128.4,4.44,0,0,0.17,1,1,0,0,LEGITIMATE
660.3,1,1,218199.08,12,718.0,2.31,0,1,3.0,8,1,0,2,COACHED_SCAM
254.4,1,1,388067.8,12,277.1,1.56,0,1,3.46,6,1,0,2,COACHED_SCAM
0.0,1,0,1210.14,2,281.4,3.22,0,0,0.2,0,1,0,0,LEGITIMATE
227.5,1,1,14558.49,13,340.5,1.89,0,1,3.5,4,1,0,2,COACHED_SCAM
0.0,1,0,156095.02,3,175.3,5.14,0,0,0.54,1,1,0,0,LEGITIMATE
0.0,1,1,4778.43,3,73.3,3.14,0,0,0.41,0,1,0,0,LEGITIMATE
335.9,1,1,349468.01,11,438.1,1.93,0,1,2.38,6,1,0,2,COACHED_SCAM
250.9,1,1,105420.97,2,329.7,4.36,1,1,0.38,0,1,0,0,LEGITIMATE
202.3,1,0,11413.79,4,339.3,6.02,1,1,0.46,0,0,0,0,LEGITIMATE
0.0,1,0,1652.88,1,207.2,4.34,0,0,0.13,1,1,1,0,LEGITIMATE
0.0,1,0,4196.29,0,271.9,4.1,0,0,0.33,0,1,0,0,LEGITIMATE
300.4,1,1,70590.6,9,419.7,1.47,0,1,1.48,6,1,0,2,COACHED_SCAM
0.0,1,0,1626.76,0,207.0,2.07,0,0,0.18,3,1,0,0,LEGITIMATE
283.2,1,1,339829.84,9,327.1,1.98,0,1,1.92,8,1,0,2,COACHED_SCAM
0.0,1,1,26641.09,3,381.7,2.97,0,1,1.23,7,1,0,1,SUSPICIOUS
403.0,1,1,3231.17,12,433.7,1.38,0,1,4.09,8,1,0,1,SUSPICIOUS
0.0,1,1,2454.1,0,54.3,5.28,0,0,0.14,1,1,0,0,LEGITIMATE
444.6,1,0,10925.08,5,522.6,4.09,1,1,0.79,1,1,0,0,LEGITIMATE
60.4,1,0,30407.65,4,187.9,3.99,0,1,0.98,4,0,0,1,SUSPICIOUS
268.6,1,1,58259.08,8,379.6,1.55,0,1,2.5,11,1,0,2,COACHED_SCAM
0.0,1,0,1540.26,2,111.0,4.85,0,0,0.6,0,1,0,0,LEGITIMATE
599.2,1,1,50177.38,15,718.1,2.05,0,1,3.28,9,1,0,2,COACHED_SCAM
399.8,1,1,7722.14,3,480.2,6.98,1,0,0.18,0,1,5,0,LEGITIMATE
0.0,1,1,197.03,1,131.3,3.73,0,0,0.14,0,1,0,0,LEGITIMATE
399.8,1,0,6147.02,2,695.1,7.33,1,0,0.15,2,1,6,0,LEGITIMATE
0.0,1,1,3162.89,1,129.3,3.89,0,0,0.14,1,1,0,0,LEGITIMATE
0.0,1,1,146.2,1,160.8,4.59,0,0,0.12,0,1,0,0,LEGITIMATE
105.1,1,1,5298.05,3,267.8,2.19,0,1,0.84,1,0,0,1,SUSPICIOUS
0.0,1,0,1170.62,0,92.2,4.57,0,0,0.46,4,1,0,0,LEGITIMATE
0.0,1,1,5910.12,0,708.1,5.65,0,0,0.23,2,1,0,0,LEGITIMATE
367.3,1,0,17651.8,3,406.6,6.41,1,0,0.56,1,1,12,0,LEGITIMATE
481.2,1,0,23173.04,1,897.8,5.51,1,0,0.2,1,1,5,0,LEGITIMATE
0.0,1,0,1831.78,0,129.9,4.34,0,0,0.15,1,1,2,0,LEGITIMATE
0.0,1,1,2238.26,2,287.8,4.89,0,0,0.11,0,1,0,0,LEGITIMATE
624.9,1,1,178539.51,14,686.1,1.63,0,1,3.91,11,1,0,2,COACHED_SCAM
0.0,1,0,2080.93,0,189.8,4.33,0,0,0.31,2,1,2,0,LEGITIMATE
445.0,0,1,185785.49,10,510.6,1.0,0,1,2.69,7,1,0,2,COACHED_SCAM
0.0,1,1,1334.3,0,149.2,3.01,0,0,0.29,3,1,0,0,LEGITIMATE
0.0,1,1,2256.42,1,158.0,3.85,0,0,0.24,0,1,0,0,LEGITIMATE
0.0,1,0,1960.06,0,113.6,5.09,0,0,0.22,2,1,0,0,LEGITIMATE
161.4,1,1,166057.1,21,236.1,3.42,0,1,4.19,4,1,0,2,COACHED_SCAM
0.0,1,0,3189.55,1,263.0,5.52,0,0,0.1,1,1,0,0,LEGITIMATE
152.8,1,1,15380.08,4,501.9,3.58,0,1,1.5,4,1,0,1,SUSPICIOUS
0.0,1,0,3588.66,1,237.3,2.68,0,0,0.1,0,1,0,0,LEGITIMATE
271.6,1,0,1962.06,3,329.0,4.8,0,1,0.38,0,1,0,1,SUSPICIOUS
0.0,1,0,1224.28,0,148.8,4.95,0,0,0.27,2,1,0,0,LEGITIMATE
0.0,1,0,719.25,0,208.3,3.0,0,0,0.2,0,1,0,0,LEGITIMATE
320.9,1,1,167308.37,12,406.7,0.78,0,1,4.42,3,1,0,2,COACHED_SCAM
0.0,1,0,2001.17,2,374.4,4.74,0,0,0.27,1,1,0,0,LEGITIMATE
0.0,1,1,48302.37,5,181.9,2.03,0,0,3.12,2,1,0,1,SUSPICIOUS
140.9,1,0,64877.61,1,224.4,3.01,1,1,0.17,4,1,0,0,LEGITIMATE
154.3,1,0,154879.56,3,192.5,1.8,1,0,0.73,1,1,9,0,LEGITIMATE
316.4,1,1,156468.26,9,460.4,1.83,0,1,3.55,9,1,0,2,COACHED_SCAM
0.0,1,1,9170.15,1,339.6,4.32,0,0,0.09,4,0,0,0,LEGITIMATE
0.0,1,1,5197.25,1,96.6,1.94,0,0,0.67,1,0,0,0,LEGITIMATE
291.4,1,1,13416.18,7,510.5,3.36,0,1,1.54,3,1,0,1,SUSPICIOUS
0.0,1,0,299.28,1,217.0,4.13,0,0,1.32,1,1,0,0,LEGITIMATE
0.0,1,0,2330.01,3,198.7,4.57,0,0,0.19,1,1,0,0,LEGITIMATE
319.7,1,1,393524.1,8,455.1,1.82,0,1,4.09,8,1,0,2,COACHED_SCAM
0.0,1,0,3136.04,1,175.1,4.02,0,0,0.41,0,1,0,0,LEGITIMATE
0.0,1,1,45098.72,7,525.5,2.52,0,0,1.79,2,1,0,1,SUSPICIOUS
263.2,1,1,595.42,11,292.3,1.08,0,1,1.67,9,1,0,1,SUSPICIOUS
0.0,1,0,926.16,1,172.0,3.56,0,0,0.34,1,1,0,0,LEGITIMATE
0.0,1,0,89195.19,4,398.9,1.31,0,0,2.57,0,1,0,1,SUSPICIOUS
0.0,1,1,7941.28,1,256.6,2.39,0,0,0.77,1,1,1,0,LEGITIMATE
260.4,1,0,123149.88,0,364.0,8.5,1,0,0.33,2,1,11,0,LEGITIMATE
0.0,1,1,80.94,3,241.1,4.92,0,0,0.09,1,1,0,0,LEGITIMATE
157.4,1,1,1963.33,3,597.7,6.28,1,0,0.2,4,1,2,0,LEGITIMATE
808.8,1,1,373356.83,10,848.5,0.76,0,1,2.66,6,0,0,2,COACHED_SCAM
0.0,1,0,8264.82,2,172.9,2.94,0,0,0.29,0,1,1,0,LEGITIMATE
361.0,1,0,402.91,5,446.3,3.2,0,1,0.58,3,1,0,1,SUSPICIOUS
0.0,1,1,911.9,2,188.9,4.13,0,0,0.13,1,1,0,0,LEGITIMATE
0.0,1,0,1701.47,2,268.3,3.12,0,0,0.13,1,1,1,0,LEGITIMATE
229.1,1,0,149256.54,4,330.5,4.31,1,0,0.14,3,1,9,0,LEGITIMATE
0.0,1,0,654.81,3,126.7,6.62,0,0,0.26,0,1,0,0,LEGITIMATE
0.0,1,0,24862.65,7,272.4,2.79,0,1,1.78,7,1,1,1,SUSPICIOUS
319.9,1,0,2715.75,0,416.2,3.39,0,1,0.85,0,1,0,1,SUSPICIOUS
341.7,1,1,15214.5,13,476.1,4.02,0,1,2.76,9,1,0,2,COACHED_SCAM
293.3,1,0,20768.67,0,500.3,4.86,1,0,0.45,1,1,14,0,LEGITIMATE
0.0,1,0,83773.17,6,248.0,1.94,0,0,2.23,3,1,0,1,SUSPICIOUS
0.0,1,0,663.94,0,141.3,1.81,0,0,0.12,0,1,0,0,LEGITIMATE
0.0,1,1,3499.14,0,364.6,5.05,0,0,0.29,1,1,0,0,LEGITIMATE
305.4,1,1,438074.49,8,323.7,4.44,0,1,3.8,11,1,0,2,COACHED_SCAM
0.0,1,0,21676.08,5,262.5,3.45,0,0,1.54,5,0,0,1,SUSPICIOUS
117.5,1,0,17331.1,4,376.8,2.56,0,1,1.21,4,1,0,1,SUSPICIOUS
99.2,1,1,31207.83,7,330.7,1.65,0,1,1.8,6,0,0,1,SUSPICIOUS
0.0,1,1,5742.67,2,234.3,1.91,1,0,1.09,4,1,0,1,SUSPICIOUS
364.5,1,1,170249.81,16,387.2,0.96,0,1,1.8,7,1,0,2,COACHED_SCAM
519.5,1,1,20973.7,11,563.7,3.05,0,1,4.35,8,1,0,2,COACHED_SCAM
118.5,1,0,4990.12,7,173.9,4.85,0,1,0.75,2,1,0,1,SUSPICIOUS
0.0,1,1,1901.91,0,177.8,4.06,0,0,0.19,2,1,0,0,LEGITIMATE
0.0,1,0,1750.99,1,200.4,2.07,0,0,0.28,1,1,0,0,LEGITIMATE
0.0,1,0,497.07,1,206.1,2.75,0,0,0.21,3,1,0,0,LEGITIMATE
0.0,1,1,43279.4,7,476.2,2.47,1,0,1.9,5,1,0,1,SUSPICIOUS
0.0,1,1,43981.02,8,250.8,2.94,0,1,1.31,5,1,1,1,SUSPICIOUS
267.5,1,1,3847.54,14,320.0,2.48,0,1,2.07,7,1,0,1,SUSPICIOUS
128.7,1,0,21197.23,2,226.8,4.72,0,1,1.24,2,1,0,1,SUSPICIOUS
355.7,1,1,335320.65,5,385.2,1.62,0,1,3.68,5,1,0,2,COACHED_SCAM
0.0,1,0,4067.16,2,286.5,4.14,0,0,0.17,1,0,0,0,LEGITIMATE
0.0,1,0,73072.21,8,437.5,2.39,0,0,2.89,0,1,0,1,SUSPICIOUS
501.0,1,1,166214.42,12,767.0,2.76,0,1,4.07,11,1,0,2,COACHED_SCAM
0.0,1,1,6959.89,3,143.4,4.21,0,0,0.14,0,1,0,0,LEGITIMATE
0.0,1,0,104346.37,1,85.4,5.16,0,0,0.47,0,1,0,0,LEGITIMATE
200.9,1,1,241240.2,14,283.7,1.46,0,1,1.76,9,1,0,2,COACHED_SCAM
699.9,1,1,318941.29,12,846.6,2.74,0,1,4.22,8,1,0,2,COACHED_SCAM
0.0,1,0,1813.72,0,323.4,4.01,0,0,0.11,1,1,0,0,LEGITIMATE
0.0,1,0,709.04,1,99.3,3.81,0,0,0.08,0,1,0,0,LEGITIMATE
0.0,1,0,3933.13,2,120.4,3.61,0,0,0.33,2,1,0,0,LEGITIMATE
158.1,1,0,44982.78,0,232.9,6.05,1,0,0.32,0,1,4,0,LEGITIMATE
193.0,1,0,3445.16,1,227.4,3.47,0,1,0.63,2,1,0,1,SUSPICIOUS
0.0,1,0,8568.74,1,319.9,9.03,0,0,0.15,1,1,0,0,LEGITIMATE
0.0,1,0,2846.14,3,216.7,3.36,0,0,0.21,2,1,2,0,LEGITIMATE
197.8,1,1,13355.14,19,284.9,2.11,0,1,3.38,11,1,0,2,COACHED_SCAM
0.0,1,0,83097.55,3,240.4,4.08,0,0,0.06,0,1,0,0,LEGITIMATE
282.0,1,0,13479.43,6,511.6,4.36,0,1,1.17,4,1,0,1,SUSPICIOUS
148.3,1,0,1275.59,2,252.0,3.32,0,1,0.52,1,1,0,1,SUSPICIOUS
189.3,1,0,8274.91,4,248.2,3.16,1,0,0.1,1,1,13,0,LEGITIMATE
0.0,1,0,1686.2,1,76.8,3.89,0,0,0.35,1,1,1,0,LEGITIMATE
0.0,1,0,223442.22,1,109.4,6.48,0,0,0.07,1,1,0,0,LEGITIMATE
595.3,1,0,501.09,10,646.7,3.6,0,1,4.18,8,1,0,2,COACHED_SCAM
0.0,1,1,1365.37,1,122.6,2.21,0,0,0.12,1,0,0,0,LEGITIMATE
213.5,1,0,460.05,10,225.2,1.67,0,1,3.98,6,1,0,2,COACHED_SCAM
0.0,1,1,6573.72,7,208.0,3.21,1,0,1.95,4,1,1,0,LEGITIMATE
0.0,1,0,2417.56,0,204.7,4.97,0,0,0.5,0,1,0,0,LEGITIMATE
123.4,1,0,9919.61,1,372.8,4.68,0,1,0.79,7,1,0,1,SUSPICIOUS
209.5,1,0,3637.18,1,248.2,4.32,0,1,0.72,2,1,0,1,SUSPICIOUS
0.0,1,0,1552.57,0,137.2,4.7,0,0,0.14,0,1,0,0,LEGITIMATE
293.8,1,0,2559.11,2,493.7,2.58,0,1,0.74,3,1,0,1,SUSPICIOUS
347.9,1,0,23238.43,4,441.9,4.5,1,0,0.43,0,1,10,0,LEGITIMATE
299.7,1,1,129354.15,15,368.1,1.25,0,1,4.23,7,1,0,2,COACHED_SCAM
198.1,1,1,9978.97,8,255.7,0.73,0,1,2.61,8,1,0,2,COACHED_SCAM
0.0,1,0,1347.54,2,107.1,3.14,0,0,0.11,0,1,0,0,LEGITIMATE
0.0,1,0,3876.03,1,548.4,7.65,0,0,0.12,7,0,0,0,LEGITIMATE
0.0,1,0,3348.36,1,108.3,4.42,0,0,0.24,2,1,1,0,LEGITIMATE
88.4,1,0,15309.49,9,299.1,2.54,0,1,1.52,5,1,0,1,SUSPICIOUS
118.2,1,1,8328.66,4,178.6,2.82,0,1,1.44,3,1,0,1,SUSPICIOUS
0.0,1,0,584.7,0,125.6,5.31,0,0,0.45,1,1,0,0,LEGITIMATE
135.7,1,1,200714.91,9,185.2,1.66,0,1,1.81,6,1,0,2,COACHED_SCAM
229.9,1,1,382.68,17,288.7,1.63,0,1,4.3,6,1,0,2,COACHED_SCAM
315.5,1,0,9107.71,4,474.6,4.64,1,0,0.12,1,1,7,0,LEGITIMATE
0.0,1,0,3214.75,1,167.1,3.14,0,0,0.12,0,1,0,0,LEGITIMATE
0.0,1,1,4310.96,5,353.0,3.08,0,0,0.05,0,1,0,0,LEGITIMATE
313.4,1,0,23881.11,4,521.3,4.66,1,0,0.41,3,0,4,0,LEGITIMATE
251.5,1,1,15295.56,14,275.1,0.87,0,1,2.06,4,1,0,2,COACHED_SCAM
0.0,1,0,5182.15,3,393.3,4.51,0,0,0.11,6,1,0,0,LEGITIMATE
0.0,1,0,24713.99,6,372.6,3.31,0,0,1.92,4,1,0,1,SUSPICIOUS
0.0,1,0,257.09,0,118.5,3.21,0,0,0.13,0,1,0,0,LEGITIMATE
0.0,1,0,589.35,0,213.5,2.98,0,0,0.17,1,1,0,0,LEGITIMATE
187.5,1,1,224208.12,13,226.6,1.48,0,1,2.64,9,1,0,2,COACHED_SCAM
0.0,1,0,1507.33,1,107.1,2.43,0,0,0.3,1,1,0,0,LEGITIMATE
